"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"2859",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Cold","Control"
"2860",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",36,NA,NA,NA,NA,36,"R",0,1,"",NA,"Hot","Control"
"2861",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2862",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Hot","CORT"
"2863",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","CORT"
"2864",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2865",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Hot","Control"
"2866",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Hot","CORT"
"2867",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","Control"
"2868",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",36,NA,NA,NA,NA,36,"R",0,1,"",NA,"Hot","CORT"
"2869",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","CORT"
"2870",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Cold","Control"
"2871",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"R",0,1,"",NA,"Hot","CORT"
"2872",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"2873",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2874",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"2875",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Cold","Control"
"2876",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2877",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"2878",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","Control"
"2879",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Hot","CORT"
"2880",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","CORT"
"2881",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2882",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","CORT"
"2883",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"2884",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"2885",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","CORT"
"2886",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","Control"
"2887",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"2888",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2889",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","CORT"
"2890",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"2891",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2892",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Hot","CORT"
"2893",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",36,NA,NA,NA,NA,36,"R",0,1,"",NA,"Cold","Control"
"2894",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","Control"
"2895",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","Control"
"2896",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","Control"
"2897",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"C",0,1,"",NA,"Hot","CORT"
"2898",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Cold","CORT"
"2899",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2900",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"2901",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Hot","CORT"
"2902",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Hot","CORT"
"2903",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"C",0,1,"",NA,"Hot","CORT"
"2904",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","Control"
"2905",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","CORT"
"2906",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","CORT"
"2907",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","Control"
"2908",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",36,NA,NA,NA,NA,36,"L",NA,0,"",NA,"Hot","Control"
"2909",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","Control"
"2910",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Hot","CORT"
"2911",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Hot","Control"
"2912",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",36,NA,NA,NA,NA,36,"C",1,1,"",NA,"Cold","Control"
"2913",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",36,NA,NA,NA,NA,36,"L",0,1,"",NA,"Cold","CORT"
"2914",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",36,NA,NA,NA,NA,36,"R",1,1,"",NA,"Cold","Control"
"2915",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",36,NA,NA,NA,NA,36,"C",0,1,"",NA,"Hot","Control"
"2916",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",36,NA,NA,NA,NA,36,"L",1,1,"",NA,"Cold","CORT"
"2917",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2918",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Hot","CORT"
"2919",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","Control"
"2920",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Cold","CORT"
"2921",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2922",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2923",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"2924",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"2925",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Hot","Control"
"2926",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",37,NA,NA,NA,NA,37,"L",0,0,"",NA,"Hot","CORT"
"2927",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"2928",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"2929",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"2930",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2931",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"2932",1198,"B2","delicata","Male","A_23","CL318_22",120,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2933",1233,"B2","delicata","Female","B_23","CL327_22",115,"31/3/2023","13/4/2023",13,"Blue",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"2934",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Hot","Control"
"2935",1284,"B2","delicata","Male","B_28","CL345_22",129,"21/3/2023","13/4/2023",23,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"2936",1432,"B3","guichenoti","Male","B_23","CL385_22",94,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Cold","CORT"
"2937",2047,"B3","guichenoti","Male","A_23","CL552_22",55,"27/3/2023","13/4/2023",17,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2938",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"Red",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","Control"
"2939",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2940",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"2941",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"Blue",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2942",1374,"C1","guichenoti","Male","B_23","CL371_22",97,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2943",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"2944",1202,"C2","delicata","Male","B_28","CL319_22",134,"26/3/2023","13/4/2023",18,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"2945",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"Red",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2946",2205,"C2","delicata","Male","A_28","CL595_22",69,"9/4/2023","13/4/2023",4,"Blue",37,NA,NA,NA,NA,37,"C",NA,0,"",NA,"Hot","Control"
"2947",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"2948",1390,"C4","delicata","Male","A_23","CL374_22",101,"30/3/2023","13/4/2023",14,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"2949",1454,"C4","delicata","Female","B_28","CL392_22",115,"28/3/2023","13/4/2023",16,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"2950",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"2951",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"Red",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2952",1358,"D1","guichenoti","Female","B_28","CL365_22",129,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"2953",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2954",1303,"D2","delicata","Female","B_23","CL350_22",113,"30/3/2023","13/4/2023",14,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"2955",1531,"D2","delicata","Male","A_23","CL414_22",85,"27/3/2023","13/4/2023",17,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2956",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"Blue",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"2957",1459,"D3","guichenoti","Male","B_23","CL394_22",92,"8/4/2023","13/4/2023",5,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"2958",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2959",1192,"D4","delicata","Male","A_23","CL317_22",120,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","Control"
"2960",1229,"D4","delicata","Male","B_28","CL326_22",129,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Hot","CORT"
"2961",1257,"D4","delicata","Male","B_23","CL334_22",111,"27/3/2023","13/4/2023",17,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2962",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","CORT"
"2963",1565,"E1","guichenoti","Female","B_28","CL424_22",101,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"2964",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"Red",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","Control"
"2965",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"Red",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"2966",2255,"E2","delicata","Female","B_28","CL607_22",66,"2/4/2023","13/4/2023",11,"Blue",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Hot","CORT"
"2967",1218,"E3","guichenoti","Female","A_28","CL324_22",132,"21/3/2023","13/4/2023",23,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2968",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","Control"
"2969",2164,"E3","guichenoti","Female","B_23","CL584_22",48,"20/3/2023","13/4/2023",24,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2970",1172,"E4","delicata","Male","B_28","CL313_22",148,"10/4/2023","13/4/2023",3,"Red",37,NA,NA,NA,NA,37,"C",0,1,"",NA,"Hot","CORT"
"2971",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","Control"
"2972",2346,"E4","delicata","Female","B_23","CL633_23",41,"11/4/2023","13/4/2023",2,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","CORT"
"2973",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"2974",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2975",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"Blue",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2976",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"Blue",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2977",1534,"F2","guichenoti","Female","A_23","CL415_22",85,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","Control"
"2978",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"2979",1613,"F2","guichenoti","Male","B_23","CL439_22",80,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"2980",1182,"F3","delicata","Male","B_23","CL315_22",122,"29/3/2023","13/4/2023",15,"Red",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","CORT"
"2981",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Cold","Control"
"2982",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Hot","CORT"
"2983",1340,"F4","guichenoti","Female","B_28","CL360_22",122,"6/4/2023","13/4/2023",7,"Red",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","CORT"
"2984",1417,"F4","guichenoti","Female","B_28","CL381_22",97,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","CORT"
"2985",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2986",1421,"G1","guichenoti","Male","B_23","CL382_22",97,"20/3/2023","13/4/2023",24,"Red",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"2987",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"2988",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"2989",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"Blue",37,NA,NA,NA,NA,37,"R",1,1,"",NA,"Hot","Control"
"2990",1328,"G2","delicata","Male","A_23","CL357_22",108,"5/4/2023","13/4/2023",8,"Red",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Cold","Control"
"2991",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","CORT"
"2992",1360,"G3","guichenoti","Female","A_28","CL366_22",120,"21/3/2023","13/4/2023",23,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Hot","Control"
"2993",1795,"G3","guichenoti","Female","A_23","CL489_22",66,"5/4/2023","13/4/2023",8,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","Control"
"2994",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"Blue",37,NA,NA,NA,NA,37,"L",1,1,"",NA,"Cold","CORT"
"2995",1223,"G4","delicata","Female","A_23","CL325_22",115,"28/3/2023","13/4/2023",16,"Blue",37,NA,NA,NA,NA,37,"R",0,1,"",NA,"Cold","Control"
"2996",1334,"G4","delicata","Female","A_28","CL358_22",127,"31/3/2023","13/4/2023",13,"Blue",37,NA,NA,NA,NA,37,"L",0,1,"",NA,"Hot","Control"
"2997",1619,"G4","delicata","Female","B_23","CL440_22",80,"7/4/2023","13/4/2023",6,"Red",37,NA,NA,NA,NA,37,"C",1,1,"",NA,"Cold","CORT"
"2998",1255,"A1","delicata","Male","A_23","CL334_22",111,"31/3/2023","13/4/2023",13,"Blue",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"2999",1382,"A1","delicata","Female","B_28","CL373_22",118,"1/4/2023","13/4/2023",12,"Blue",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3000",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"Red",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3001",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"Blue",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3002",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"Blue",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3003",1478,"A2","guichenoti","Male","B_23","CL400_22",85,"23/3/2023","13/4/2023",21,"Blue",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Cold","CORT"
"3004",2298,"A2","guichenoti","Female","B_28","CL619_23",62,"26/3/2023","13/4/2023",18,"Blue",38,NA,NA,NA,NA,38,"R",NA,0,"",NA,"Hot","CORT"
"3005",1207,"A3","delicata","Female","B_23","CL320_22",118,"30/3/2023","13/4/2023",14,"Red",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","CORT"
"3006",1381,"A3","delicata","Male","A_28","CL373_22",122,"30/3/2023","13/4/2023",14,"Red",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3007",1401,"A3","delicata","Female","B_28","CL377_22",115,"1/4/2023","13/4/2023",12,"Red",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","CORT"
"3008",1283,"A4","guichenoti","Female","A_23","CL344_22",106,"28/3/2023","13/4/2023",16,"Red",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Cold","Control"
"3009",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"Blue",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
"3010",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"Blue",38,NA,NA,NA,NA,38,"R",0,1,"",NA,"Hot","Control"
"3011",1276,"B1","guichenoti","Female","A_28","CL341_22",129,"29/3/2023","13/4/2023",15,"Red",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","Control"
"3012",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"Blue",38,NA,NA,NA,NA,38,"R",1,1,"",NA,"Hot","CORT"
